Nom_arrond,Invent,No_Civiq,Rue,Rue_De,Rue_a,Nom_parc,Sigle,Injections,x,y,longitude,latitude
Mercier-Hochelaga-Maisonneuve,R,2850,Avenue Haig,P.-DE COUBERTIN AVENU,MARSEILLE RUE DE,,FRPE,2015,302046.09700000001,5049339.84700000010,-73.5352910600913,45.5839600253165
Mercier-Hochelaga-Maisonneuve,R,2890,Avenue Haig,P.-DE COUBERTIN AVENU,MARSEILLE RUE DE,,FRPEMS,2015,302001.98599999998,5049361.30300000030,-73.5358564620393,45.5841529168206
Mercier-Hochelaga-Maisonneuve,R,2900,Avenue Haig,P.-DE COUBERTIN AVENU,MARSEILLE RUE DE,,FRAM,2015,301989.25799999997,5049366.47700000000,-73.5360196007029,45.5841994227133
Mercier-Hochelaga-Maisonneuve,R,2930,Avenue Haig,P.-DE COUBERTIN AVENU,MARSEILLE RUE DE,,FR,2015,301958.78100000002,5049380.84300000030,-73.5364102463145,45.5843285684773
Mercier-Hochelaga-Maisonneuve,R,2940,Avenue Haig,P.-DE COUBERTIN AVENU,MARSEILLE RUE DE,,FRPE,2015,301945.47800000000,5049387.22200000010,-73.5365807616204,45.5843859141693
Mercier-Hochelaga-Maisonneuve,R,2950,Avenue Haig,P.-DE COUBERTIN AVENU,MARSEILLE RUE DE,,FRAM,2015,301935.66999999998,5049391.90099999960,-73.5367064787667,45.5844279768966
Mercier-Hochelaga-Maisonneuve,R,2960,Avenue Haig,P.-DE COUBERTIN AVENU,MARSEILLE RUE DE,,FRPE,2015,301924.79399999999,5049397.18599999980,-73.5368458861289,45.5844754880413
Mercier-Hochelaga-Maisonneuve,R,2970,Avenue Haig,P.-DE COUBERTIN AVENU,MARSEILLE RUE DE,,FRPE,2015,301914.05400000000,5049401.16199999950,-73.536983543145,45.5845112208056
Mercier-Hochelaga-Maisonneuve,R,3015,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303087.18800000002,5052445.00000000000,-73.5219604549385,45.6119044022594
Mercier-Hochelaga-Maisonneuve,R,3015,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303096.34399999998,5052443.00000000000,-73.5218430562536,45.6118864282504
Mercier-Hochelaga-Maisonneuve,R,3025,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303078.62500000000,5052448.00000000000,-73.5220702542024,45.6119313758741
Mercier-Hochelaga-Maisonneuve,R,3037,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303063.56300000002,5052451.00000000000,-73.522263379192,45.6119583331748
Mercier-Hochelaga-Maisonneuve,R,3049,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303052.71899999998,5052454.00000000000,-73.5224024241026,45.6119853007668
Mercier-Hochelaga-Maisonneuve,R,3055,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303045.12500000000,5052455.50000000000,-73.5224997944886,45.611998779018
Mercier-Hochelaga-Maisonneuve,R,3059,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303028.09399999998,5052460.00000000000,-73.5227181705318,45.6120392279604
Mercier-Hochelaga-Maisonneuve,R,3065,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPESU,2015,303018.68800000002,5052462.50000000000,-73.5228387769711,45.6120616995572
Mercier-Hochelaga-Maisonneuve,R,3073,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303001.81300000002,5052466.50000000000,-73.5230551515309,45.6120976491263
Mercier-Hochelaga-Maisonneuve,R,3073,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303010.93800000002,5052464.50000000000,-73.5229381495546,45.6120796761632
Mercier-Hochelaga-Maisonneuve,R,3095,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,302993.62500000000,5052468.50000000000,-73.5231601399914,45.6121156244056
Mercier-Hochelaga-Maisonneuve,R,3095,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,302983.81300000002,5052471.00000000000,-73.5232859522346,45.6121380944746
Mercier-Hochelaga-Maisonneuve,R,3175,Avenue Hector,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302925.15600000002,5052485.50000000000,-73.5240380692866,45.612268413428
Mercier-Hochelaga-Maisonneuve,R,3185,Avenue Hector,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302916.84399999998,5052487.50000000000,-73.5241446482297,45.6122863874674
Mercier-Hochelaga-Maisonneuve,R,3195,Avenue Hector,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302908.03100000002,5052489.50000000000,-73.5242576507509,45.6123043600434
Mercier-Hochelaga-Maisonneuve,R,3225,Avenue Hector,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302868.50000000000,5052499.50000000000,-73.5247645322212,45.6123942338623
Mercier-Hochelaga-Maisonneuve,R,3263,Avenue Hector,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302843.18800000002,5052505.50000000000,-73.5250890915151,45.6124481525885
Mercier-Hochelaga-Maisonneuve,R,,Avenue Hector,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302938.87500000000,5052481.50000000000,-73.5238621576585,45.6122324572772
Mercier-Hochelaga-Maisonneuve,R,3020,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303075.84399999998,5052431.50000000000,-73.5221058518895,45.6117828977325
Mercier-Hochelaga-Maisonneuve,R,3026,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303065.31300000002,5052433.50000000000,-73.5222408796787,45.611800868041
Mercier-Hochelaga-Maisonneuve,R,3040,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303052.37500000000,5052437.00000000000,-73.5224067737182,45.6118323295273
Mercier-Hochelaga-Maisonneuve,R,3044,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303042.68800000002,5052439.50000000000,-73.5225309823681,45.6118548007433
Mercier-Hochelaga-Maisonneuve,R,3050,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303032.75000000000,5052442.00000000000,-73.5226584092585,45.6118772711859
Mercier-Hochelaga-Maisonneuve,R,3052,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303020.78100000002,5052445.00000000000,-73.522811878105,45.6119042354182
Mercier-Hochelaga-Maisonneuve,R,3052,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303010.21899999998,5052447.00000000000,-73.5229473038705,45.6119222048118
Mercier-Hochelaga-Maisonneuve,R,3070,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,302999.81300000002,5052450.00000000000,-73.5230807332914,45.6119491727062
Mercier-Hochelaga-Maisonneuve,R,3188,Avenue Hector,DE TECK RUE,SHERBROOKE E RUE,,FRPESU,2015,302911.50000000000,5052472.00000000000,-73.5242131056321,45.6121468999865
Mercier-Hochelaga-Maisonneuve,R,3190,Avenue Hector,DE TECK RUE,SHERBROOKE E RUE,,FRPESU,2015,302891.15600000002,5052476.50000000000,-73.5244739606153,45.6121873365604
Mercier-Hochelaga-Maisonneuve,R,3200,Avenue Hector,DE TECK RUE,SHERBROOKE E RUE,,FRPESU,2015,302877.09399999998,5052480.00000000000,-73.5246542682478,45.6122187916922
Mercier-Hochelaga-Maisonneuve,R,3222,Avenue Hector,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302844.34399999998,5052488.50000000000,-73.5250742017992,45.6122951854834
Mercier-Hochelaga-Maisonneuve,R,3222,Avenue Hector,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302855.15600000002,5052485.50000000000,-73.5249355651275,45.6122682210556
Mercier-Hochelaga-Maisonneuve,R,,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303084.90600000002,5052429.00000000000,-73.5219896568515,45.6117604245118
Mercier-Hochelaga-Maisonneuve,R,,Avenue Hector,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,303093.40600000002,5052426.50000000000,-73.5218806674479,45.6117379497929
Mercier-Hochelaga-Maisonneuve,R,6435,Avenue Henri-Miro,DE REPENTIGNY AVENU,LANGELIER BOULE,,FRAM,2015,300292.74200000003,5049498.50000000000,-73.557761627487,45.5853784811038
Mercier-Hochelaga-Maisonneuve,R,6445,Avenue Henri-Miro,DE REPENTIGNY AVENU,LANGELIER BOULE,,FRPESU,2015,300298.70600000001,5049509.97900000030,-73.5576853031806,45.5854818111553
Mercier-Hochelaga-Maisonneuve,R,6460,Avenue Henri-Miro,DE REPENTIGNY AVENU,LANGELIER BOULE,,FRAM,2015,300327.67999999999,5049531.00000000000,-73.5573141861879,45.5856711512094
Mercier-Hochelaga-Maisonneuve,R,6480,Avenue Henri-Miro,DE REPENTIGNY AVENU,LANGELIER BOULE,,FRAM,2015,300336.96100000001,5049552.00000000000,-73.5571954392127,45.5858601750125
Mercier-Hochelaga-Maisonneuve,R,6430,Avenue Jalobert,DE REPENTIGNY AVENU,CHAUVIN PLACE,,FRPESU,2015,300731.84399999998,5049313.00000000000,-73.55213288408,45.5837120035554
Mercier-Hochelaga-Maisonneuve,R,1827,Avenue Jeanne-d'Arc,LA FONTAINE RUE,ONTARIO E RUE,,FRPEMS,2015,301653.03000000003,5045467.50000000000,-73.5403032574354,45.549113711403
Mercier-Hochelaga-Maisonneuve,R,1839,Avenue Jeanne-d'Arc,LA FONTAINE RUE,ONTARIO E RUE,,FRPESU,2015,301639.81000000000,5045474.00000000000,-73.5404726079627,45.5491721408517
Mercier-Hochelaga-Maisonneuve,R,1851,Avenue Jeanne-d'Arc,LA FONTAINE RUE,ONTARIO E RUE,,FRPESU,2015,301628.62300000002,5045479.00000000000,-73.5406159124329,45.5492170817765
Mercier-Hochelaga-Maisonneuve,R,1869,Avenue Jeanne-d'Arc,LA FONTAINE RUE,ONTARIO E RUE,,FRPESU,2015,301611.27799999999,5045487.00000000000,-73.5408381023984,45.549288989419
Mercier-Hochelaga-Maisonneuve,R,2103,Avenue Jeanne-d'Arc,ONTARIO E RUE,ROUEN RUE DE,,FRPEMS,2015,301374.63000000000,5045595.50000000000,-73.5438696223493,45.550264187116
Mercier-Hochelaga-Maisonneuve,R,2125,Avenue Jeanne-d'Arc,ONTARIO E RUE,ROUEN RUE DE,,FRPESU,2015,301334.91100000002,5045613.50000000000,-73.5443784414332,45.5504259609798
Mercier-Hochelaga-Maisonneuve,R,2135,Avenue Jeanne-d'Arc,ONTARIO E RUE,ROUEN RUE DE,,FRPESU,2015,301321.13000000000,5045620.00000000000,-73.5445549850218,45.5504843815685
Mercier-Hochelaga-Maisonneuve,R,2155,Avenue Jeanne-d'Arc,ONTARIO E RUE,ROUEN RUE DE,,FRPESU,2015,301308.13000000000,5045626.00000000000,-73.5447215228873,45.5505383066238
Mercier-Hochelaga-Maisonneuve,R,2155,Avenue Jeanne-d'Arc,ONTARIO E RUE,ROUEN RUE DE,,FRPESU,2015,301292.69300000003,5045632.50000000000,-73.5449192761326,45.5505967183432
Mercier-Hochelaga-Maisonneuve,R,2273,Avenue Jeanne-d'Arc,ROUEN RUE DE,HOCHELAGA RUE,,FRPE,2015,301196.69400000002,5045675.50000000000,-73.5461490843043,45.550983157396
Mercier-Hochelaga-Maisonneuve,R,2355,Avenue Jeanne-d'Arc,ROUEN RUE DE,HOCHELAGA RUE,,FRPE,2015,301120.91499999998,5045711.00000000000,-73.5471198850368,45.5513022026583
Mercier-Hochelaga-Maisonneuve,R,2427,Avenue Jeanne-d'Arc,ROUEN RUE DE,HOCHELAGA RUE,,FRPESU,2015,301052.13199999998,5045742.00000000000,-73.5480010605274,45.5515807847573
Mercier-Hochelaga-Maisonneuve,R,2505,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300970.83600000001,5045779.00000000000,-73.5490425534622,45.5519132814501
Mercier-Hochelaga-Maisonneuve,R,2525,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300953.89799999999,5045787.00000000000,-73.5492595520717,45.5519851749075
Mercier-Hochelaga-Maisonneuve,R,2533,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPEMS,2015,300946.74200000003,5045790.50000000000,-73.5493512311891,45.5520166295726
Mercier-Hochelaga-Maisonneuve,R,2555,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300929.77399999998,5045798.00000000000,-73.5495686108647,45.5520840231006
Mercier-Hochelaga-Maisonneuve,R,2641,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPESU,2015,300844.96100000001,5045836.50000000000,-73.5506551793069,45.5524299830222
Mercier-Hochelaga-Maisonneuve,R,2683,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPESU,2015,300790.05499999999,5045862.50000000000,-73.5513586148356,45.552663626085
Mercier-Hochelaga-Maisonneuve,R,2687,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300778.67999999999,5045867.50000000000,-73.5515043447145,45.5527085522329
Mercier-Hochelaga-Maisonneuve,R,2691,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300747.99300000002,5045881.50000000000,-73.5518974940878,45.5528343512233
Mercier-Hochelaga-Maisonneuve,R,2691,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300770.05499999999,5045871.50000000000,-73.5516148450686,45.5527444957659
Mercier-Hochelaga-Maisonneuve,R,2691,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300758.89799999999,5045876.00000000000,-73.5517577791228,45.5527849236772
Mercier-Hochelaga-Maisonneuve,R,1466,Avenue Jeanne-d'Arc,SAINTE-CATHERINE E RUE,ADAM RUE,,FR,2015,301905.40399999998,5045336.88599999990,-73.5370703307331,45.5479394946904
Mercier-Hochelaga-Maisonneuve,R,1830,Avenue Jeanne-d'Arc,LA FONTAINE RUE,ONTARIO E RUE,,FRPE,2015,301574.71700000000,5045488.50000000000,-73.5413063504923,45.5493023186001
Mercier-Hochelaga-Maisonneuve,R,2150,Avenue Jeanne-d'Arc,ONTARIO E RUE,ROUEN RUE DE,,FRAMNB,2015,301325.94199999998,5045603.00000000000,-73.5444932355425,45.5503314335947
Mercier-Hochelaga-Maisonneuve,R,2160,Avenue Jeanne-d'Arc,ONTARIO E RUE,ROUEN RUE DE,,FRPESU,2015,301314.53600000002,5045608.00000000000,-73.5446393509556,45.5503763683683
Mercier-Hochelaga-Maisonneuve,R,2160,Avenue Jeanne-d'Arc,ONTARIO E RUE,ROUEN RUE DE,,FRPESU,2015,301303.16100000002,5045613.50000000000,-73.5447850731485,45.5504258022865
Mercier-Hochelaga-Maisonneuve,R,2532,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300938.33600000001,5045781.00000000000,-73.5494588173871,45.5519310986906
Mercier-Hochelaga-Maisonneuve,R,2560,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPESU,2015,300910.05499999999,5045794.50000000000,-73.5498211375573,45.5520524190112
Mercier-Hochelaga-Maisonneuve,R,2570,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300900.17999999999,5045799.00000000000,-73.5499476491324,45.5520928563533
Mercier-Hochelaga-Maisonneuve,R,2600,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300880.17999999999,5045808.00000000000,-73.5502038747502,45.5521737292091
Mercier-Hochelaga-Maisonneuve,R,2624,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300850.24300000002,5045821.50000000000,-73.5505874076677,45.5522950377697
Mercier-Hochelaga-Maisonneuve,R,2656,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300801.30499999999,5045844.50000000000,-73.5512143799152,45.5525017205051
Mercier-Hochelaga-Maisonneuve,R,2656,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRAM,2015,300790.77399999998,5045849.50000000000,-73.5513492994957,45.552546651698
Mercier-Hochelaga-Maisonneuve,R,2670,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300782.64899999998,5045853.00000000000,-73.5514533914349,45.5525780990927
Mercier-Hochelaga-Maisonneuve,R,2680,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300768.92999999999,5045858.50000000000,-73.5516291467611,45.55262751073
Mercier-Hochelaga-Maisonneuve,R,2686,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPESU,2015,300757.64799999999,5045864.50000000000,-73.551773693898,45.5526814354208
Mercier-Hochelaga-Maisonneuve,R,2692,Avenue Jeanne-d'Arc,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPE,2015,300745.39799999999,5045869.50000000000,-73.551930630995,45.5527263559448
Mercier-Hochelaga-Maisonneuve,R,,Avenue John-Abbott,WILLIAM-DAVID AVENU,BENNETT AVENU,,FRPESU,2015,302345.59000000003,5045824.61699999960,-73.5314354315921,45.5523299613512
Mercier-Hochelaga-Maisonneuve,R,,Avenue John-Abbott,WILLIAM-DAVID AVENU,BENNETT AVENU,,FRPESU,2015,302348.83510000003,5045831.20210000030,-73.5313939022097,45.5523892278212
Mercier-Hochelaga-Maisonneuve,R,,Avenue John-Abbott,WILLIAM-DAVID AVENU,BENNETT AVENU,,FRPESU,2015,302347.33500000002,5045828.03510000000,-73.5314130992335,45.5523607247624
Mercier-Hochelaga-Maisonneuve,R,6433,Avenue Le Breton,DE REPENTIGNY AVENU,JALOBERT AVENU,,FRPESU,2015,300775.34800000000,5049286.50000000000,-73.5515751679264,45.5834738016827
Mercier-Hochelaga-Maisonneuve,R,6473,Avenue Le Breton,DE REPENTIGNY AVENU,JALOBERT AVENU,,FRPESU,2015,300797.00500000000,5049330.50000000000,-73.5512979981904,45.5838698518018
Mercier-Hochelaga-Maisonneuve,R,2935,Avenue Lebrun,SAINTE-CLAIRE RUE,MARSEILLE RUE DE,,FRPE,2015,302725.93099999998,5051244.50000000000,-73.5265871307083,45.6011010001483
Mercier-Hochelaga-Maisonneuve,R,3075,Avenue Lebrun,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,302623.45500000002,5051287.50000000000,-73.5279009444039,45.6014876126464
Mercier-Hochelaga-Maisonneuve,R,3075,Avenue Lebrun,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,302582.83000000002,5051304.50000000000,-73.5284217899813,45.6016404549173
Mercier-Hochelaga-Maisonneuve,R,3185,Avenue Lebrun,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302464.01400000002,5051355.00000000000,-73.5299451278047,45.6020944786024
Mercier-Hochelaga-Maisonneuve,R,3195,Avenue Lebrun,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302454.13900000002,5051359.00000000000,-73.5300717351621,45.6021304384395
Mercier-Hochelaga-Maisonneuve,R,3205,Avenue Lebrun,DE TECK RUE,SHERBROOKE E RUE,,FRPEPA,2015,302428.60800000001,5051369.00000000000,-73.5303990671567,45.6022203345404
Mercier-Hochelaga-Maisonneuve,R,3235,Avenue Lebrun,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302406.20199999999,5051379.00000000000,-73.5306863405088,45.6023102404692
Mercier-Hochelaga-Maisonneuve,R,3245,Avenue Lebrun,DE TECK RUE,SHERBROOKE E RUE,,FRAM,2015,302398.10800000001,5051383.00000000000,-73.5307901179929,45.6023462056389
Mercier-Hochelaga-Maisonneuve,R,3275,Avenue Lebrun,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302375.51500000001,5051392.00000000000,-73.5310797848202,45.6024271116583
Mercier-Hochelaga-Maisonneuve,R,3705,Avenue Lebrun,SHERBROOKE E RUE,DE FORBIN-JANSON RUE,,FRPE,2015,302302.81300000002,5051423.50000000000,-73.5320119221569,45.6027102998549
Mercier-Hochelaga-Maisonneuve,R,4055,Avenue Lebrun,SHERBROOKE E RUE,DE FORBIN-JANSON RUE,,FRPE,2015,302274.21700000000,5051435.50000000000,-73.5323785618548,45.6028181757982
Mercier-Hochelaga-Maisonneuve,R,,Avenue Lebrun,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,302661.01799999998,5051272.00000000000,-73.527419359634,45.6013482559925
Mercier-Hochelaga-Maisonneuve,R,,Avenue Lebrun,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,302652.08000000002,5051275.50000000000,-73.5275339502003,45.6013797223931
Mercier-Hochelaga-Maisonneuve,R,3020,Avenue Lebrun,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,302614.58100000001,5051274.50000000000,-73.5280146412206,45.6013706072516
Mercier-Hochelaga-Maisonneuve,R,3040,Avenue Lebrun,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,302597.98599999998,5051281.50000000000,-73.5282274022256,45.6014335428015
Mercier-Hochelaga-Maisonneuve,R,3050,Avenue Lebrun,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,302584.98599999998,5051287.00000000000,-73.5283940728984,45.6014829920075
Mercier-Hochelaga-Maisonneuve,R,3060,Avenue Lebrun,MARSEILLE RUE DE,DE TECK RUE,,FRPE,2015,302577.14299999998,5051289.50000000000,-73.528494623012,45.6015054626581
Mercier-Hochelaga-Maisonneuve,R,3150,Avenue Lebrun,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302494.17099999997,5051325.00000000000,-73.5295584019284,45.6018246311049
Mercier-Hochelaga-Maisonneuve,R,3150,Avenue Lebrun,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302475.32699999999,5051333.00000000000,-73.5298000010778,45.6018965545296
Mercier-Hochelaga-Maisonneuve,R,3182,Avenue Lebrun,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302463.88900000002,5051337.50000000000,-73.52994664641,45.6019370084147
Mercier-Hochelaga-Maisonneuve,R,3190,Avenue Lebrun,DE TECK RUE,SHERBROOKE E RUE,,FRPEMS,2015,302449.04599999997,5051344.00000000000,-73.5301369503659,45.6019954471498
Mercier-Hochelaga-Maisonneuve,R,3200,Avenue Lebrun,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302437.51400000002,5051349.00000000000,-73.5302848036079,45.6020403994184
Mercier-Hochelaga-Maisonneuve,R,3214,Avenue Lebrun,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302426.66999999998,5051353.50000000000,-73.5304238351486,45.6020808547081
Mercier-Hochelaga-Maisonneuve,R,3236,Avenue Lebrun,DE TECK RUE,SHERBROOKE E RUE,,FRPE,2015,302395.85800000001,5051366.50000000000,-73.5308188796962,45.6021977263742
Mercier-Hochelaga-Maisonneuve,R,3500,Avenue Lebrun,SHERBROOKE E RUE,DE FORBIN-JANSON RUE,,FRPE,2015,302306.90500000003,5051403.00000000000,-73.5319593612915,45.60252584998
Mercier-Hochelaga-Maisonneuve,R,3600,Avenue Lebrun,SHERBROOKE E RUE,DE FORBIN-JANSON RUE,,FRPE,2015,302293.49900000001,5051408.00000000000,-73.5321312404854,45.6025707931306
Mercier-Hochelaga-Maisonneuve,R,3800,Avenue Lebrun,SHERBROOKE E RUE,DE FORBIN-JANSON RUE,,FRPE,2015,302285.18550000002,5051411.65050000050,-73.5322378313785,45.6026036112959
Mercier-Hochelaga-Maisonneuve,R,4370,Avenue Lebrun,SHERBROOKE E RUE,DE FORBIN-JANSON RUE,,FRPE,2015,302242.78000000003,5051429.50000000000,-73.5327815280889,45.6027640712418
Mercier-Hochelaga-Maisonneuve,R,4482,Avenue Lebrun,SHERBROOKE E RUE,DE FORBIN-JANSON RUE,,FRPE,2015,302214.96799999999,5051441.50000000000,-73.5331381193362,45.6028719476294
Mercier-Hochelaga-Maisonneuve,R,4848,Avenue Lebrun,DE FORBIN-JANSON RUE,DE GROSBOIS RUE,,FRPE,2015,302146.75599999999,5051469.50000000000,-73.5340126967345,45.6031236422093
Mercier-Hochelaga-Maisonneuve,R,4874,Avenue Lebrun,DE FORBIN-JANSON RUE,DE GROSBOIS RUE,,FRPE,2015,302119.78800000000,5051482.00000000000,-73.5343584758667,45.6032360171354
Mercier-Hochelaga-Maisonneuve,R,,Avenue Lebrun,SHERBROOKE E RUE,DE FORBIN-JANSON RUE,,FRPE,2015,302318.43599999999,5051399.00000000000,-73.5318115233426,45.6024898981512
Mercier-Hochelaga-Maisonneuve,R,,Avenue Lebrun,DE FORBIN-JANSON RUE,DE GROSBOIS RUE,,FRPE,2015,302158.28700000001,5051466.50000000000,-73.533864861319,45.6030966913127
Mercier-Hochelaga-Maisonneuve,R,,Avenue Lebrun,DE FORBIN-JANSON RUE,DE GROSBOIS RUE,,FRPE,2015,302171.75599999999,5051460.00000000000,-73.5336921634432,45.6030382536078
Mercier-Hochelaga-Maisonneuve,R,539,Avenue Létourneux,ALDIS-BERNARD AVENU,SAINTE-CATHERINE E RUE,,FRPESU,2015,302227.53300000000,5045609.00000000000,-73.5329463404447,45.5503893375259
Mercier-Hochelaga-Maisonneuve,R,1607,Avenue Létourneux,ADAM RUE,GUIMOND RUE,,FRAM,2015,301973.76899999997,5045725.00000000000,-73.5361970399216,45.5514321628749
Mercier-Hochelaga-Maisonneuve,R,1955,Avenue Létourneux,BOULIANNE RUE,ONTARIO E RUE,,FRPEPA,2015,301743.51699999999,5045830.50000000000,-73.5391466578321,45.5523805164065
Mercier-Hochelaga-Maisonneuve,R,1955,Avenue Létourneux,BOULIANNE RUE,ONTARIO E RUE,,FRPE,2015,301736.60999999999,5045833.50000000000,-73.5392351396963,45.5524074811075
Mercier-Hochelaga-Maisonneuve,R,1955,Avenue Létourneux,BOULIANNE RUE,ONTARIO E RUE,,FRPEPA,2015,301710.89199999999,5045845.00000000000,-73.5395646019944,45.5525108485249
Mercier-Hochelaga-Maisonneuve,R,1955,Avenue Létourneux,BOULIANNE RUE,ONTARIO E RUE,,FRAM,2015,301728.48499999999,5045836.50000000000,-73.5393392214908,45.5524344403688
Mercier-Hochelaga-Maisonneuve,R,2027,Avenue Létourneux,ONTARIO E RUE,ROUEN RUE DE,,FRPEMS,2015,301638.18699999998,5045878.50000000000,-73.5404960075781,45.5528119669271
Mercier-Hochelaga-Maisonneuve,R,2043,Avenue Létourneux,ONTARIO E RUE,ROUEN RUE DE,,FRPEMS,2015,301627.90600000002,5045883.00000000000,-73.5406277141645,45.5528524127436
Mercier-Hochelaga-Maisonneuve,R,2159,Avenue Létourneux,ONTARIO E RUE,ROUEN RUE DE,,FRPE,2015,301504.12500000000,5045939.50000000000,-73.5422134632302,45.5533602446037
Mercier-Hochelaga-Maisonneuve,R,2505,Avenue Létourneux,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRAM,2015,301132.33299999998,5046108.50000000000,-73.5469766289129,45.5548791062317
Mercier-Hochelaga-Maisonneuve,R,2507,Avenue Létourneux,HOCHELAGA RUE,P.-DE COUBERTIN AVENU,,FRPEPA,2015,301124.27000000002,5046112.00000000000,-73.547079928608,45.5549105579244
